30628,42726,3
37593,30966,10
36096,38953,10
42616,31286,5
47106,48582,10
8681,3705,5
7625,14935,6
10788,31518,7
20783,21535,3
6862,34680,9
3206,37065,10
39465,26136,9
25236,35405,10
31003,15534,10
39567,43031,9
27291,44612,7
18483,27240,10
46954,22616,7
44141,31209,8
5662,29466,2
36668,25315,9
35869,17242,6
14697,3112,10
18570,955,10
6301,41961,10
22230,15198,9
45209,3612,6
18923,34462,2
12011,35126,4
23146,890,8
43474,28369,5
23202,20383,9
5060,23629,10
11094,16121,6
36037,14196,2
23791,3230,10
22693,33190,7
34885,14366,10
5634,43732,10
44985,29903,9
5819,7707,8
26782,28938,6
20975,2526,8
48491,34294,10
41829,15521,10
32440,20901,10
40132,35892,10
28604,10468,10
33442,33756,9
21808,17759,7
42113,6559,4
43417,48512,8
5889,18567,8
5849,44280,9
9039,23664,5
42664,21380,0
39257,13738,7
29219,8980,9
36946,44960,7
35162,47326,7
35786,4137,10
6412,1164,9
40870,4974,7
14703,2314,6
19990,20992,2
35878,8738,10
41747,18081,7
41280,36509,8
24419,21724,9
15200,23291,8
6420,1152,3
35669,24224,7
1591,6137,9
7287,6809,10
12569,23249,10
26323,29156,5
14593,38009,8
35660,24632,2
17229,28746,6
34590,12687,5
16336,33992,4
1840,15511,7
22819,21276,10
11110,16230,10
39320,22067,8
22105,43913,4
21766,1004,4
12669,29260,10
25295,10785,7
28528,48990,7
16356,3016,5
31932,8582,3
28288,39950,10
21443,48471,8
48858,3945,10
3033,31111,7
21401,22814,7
16785,35489,10
28271,13761,7
18026,46251,5
25770,30762,8
38027,19365,9
31014,20375,10
40001,7396,10
26283,19446,6
666,49968,3
34308,25110,9
48413,41222,10
8467,32306,10
27492,4576,2
7952,26597,9
25988,8979,8
15660,39788,2
13565,38147,10
44842,41444,8
15782,31508,10
1242,30604,8
43938,9703,8
5297,36167,4
48532,36207,5
1088,23364,9
33172,45767,1
34225,13880,8
5442,39591,6
12360,42486,1
12128,22274,9
34560,36117,8
48424,23006,10
38684,16061,2
24745,37190,5
31839,46088,7
45283,24871,8
48996,2429,10
8250,8956,4
2353,44452,6
9747,22587,10
7113,30807,7
41977,5436,6
23414,1904,8
25889,12955,10
30910,11217,9
35787,17327,5
44267,8873,9
19391,24505,9
16209,18967,10
14629,19922,4
16233,19923,5
28919,15619,4
28496,30391,6
18537,8935,7
20785,15677,9
12407,13005,1
1239,33983,8
28591,14953,7
10726,7146,10
9088,11299,10
23964,13106,9
13208,44803,10
44815,2495,1
19260,30940,8
20884,30762,3
44043,15445,9
38328,34798,1
16752,37214,10
11418,37093,8
26799,8105,6
20836,42407,9
30601,40844,8
2120,18207,6
22523,919,10
34642,6355,9
39189,6830,8
45886,7027,6
17629,41640,4
49040,43105,7
31158,26262,5
30389,18894,8
17315,49477,5
35166,12260,7
15917,39888,3
11782,12223,7
35892,43236,9
11775,27859,9
15141,14776,6
7040,37480,8
30738,46483,10
42679,14613,8
17678,41766,6
36039,30112,7
29691,22744,8
37788,15442,6
84,43578,8
47312,36167,10
31980,7375,3
42627,14218,8
46880,12316,5
26231,19652,9
16813,38363,6
3080,6997,6
25311,17809,10
23066,31050,9
7940,20608,9
15565,7156,9
4212,30912,9
18240,24774,9
4217,2373,7
46220,23806,9
30599,27432,9
1057,27741,10
32793,17504,5
12565,46251,9
33564,39631,6
24705,49421,9
41426,36831,5
496,37006,10
45365,19164,10
40147,8351,2
29856,28334,10
3038,48063,6
40818,173,8
32928,30179,3
47544,33489,9
32598,39866,9
17540,49574,10
41174,24627,7
7223,20965,5
5983,16519,1
26368,29308,10
20452,984,7
38909,31693,10
26208,9551,10
30383,47623,10
23713,1595,6
5270,22579,5
46610,5604,5
33432,19406,7
28603,20191,10
33347,25291,7
22214,11584,1
4380,42517,7
24475,41648,10
37956,40582,8
33803,10604,4
46356,41384,7
45316,44345,8
8128,41290,7
49535,2296,6
46055,16772,9
32431,46029,7
7049,42817,6
41975,46707,8
12846,5648,10
21121,44695,10
10710,42494,9
46677,13653,8
29874,3,10
8583,28617,9
217,25411,9
43346,3793,10
35638,47424,5
47257,19011,10
25443,6183,2
39104,11729,8
41602,22451,8
12973,3748,6
30572,46331,10
40087,22680,8
7243,46317,2
40051,2828,9
33070,39875,8
28853,8250,9
48060,25092,8
26126,29490,6
17890,45093,8
29993,45669,9
17542,32096,7
48018,14604,10
24001,27332,5
26605,9563,9
48066,27540,9
49224,31429,2
40757,914,10
5492,41247,10
2821,27477,9
3870,42956,9
35634,47874,9
7767,38451,6
28942,34352,4
43594,12652,6
14704,5015,3
29360,32785,8
9688,13364,6
388,12222,9
27228,18398,9
5837,35333,9
37179,17221,7
2433,15764,10
5300,27875,8
30582,23660,7
10571,19474,7
3995,11429,3
28419,30969,9
6533,1544,9
48576,2774,8
6400,6738,0
37262,45540,4
7371,48753,8
9516,13606,5
12786,3231,4
3838,48720,5
43357,41030,5
10512,24918,7
3182,29263,4
9793,31807,9
48505,29558,10
36168,38034,7
7995,27790,9
2305,16130,3
39145,14685,3
35140,34526,9
8764,17003,8
4368,6647,10
27035,3070,1
20057,34944,8
42703,46406,3
25698,33640,9
10638,11847,10
27378,45234,9
29977,28773,8
21151,10932,9
37964,22871,9
44588,919,8
39917,18646,10
27900,46645,9
28138,34363,10
26674,42257,6
26843,5582,1
31323,22888,2
47442,31273,9
14671,34290,10
32155,47376,8
49787,17565,5
2234,23274,6
19198,34717,6
8958,16818,7
20581,31316,7
2713,29344,10
31352,34705,6
22167,17753,10
48222,22710,9
352,7262,10
14006,38993,5
33605,515,7
32941,15990,10
16794,13052,6
44268,47878,9
49526,19176,7
20920,5443,10
7735,42632,5
32430,31617,4
12568,12859,2
22021,7433,5
14426,42270,4
32812,15544,10
781,44012,1
33945,33120,2
12854,35235,4
2782,41473,4
3361,12657,6
47611,17353,8
13350,737,10
3713,21266,3
35781,17638,8
5621,47365,7
6415,40746,3
7977,5305,10
36499,5272,9
44021,4094,5
1167,32746,9
48669,21009,6
15378,27600,7
18986,18371,3
27661,17184,10
3122,49421,3
8874,29740,5
38326,16593,6
49118,9912,3
49256,11978,7
34559,45807,9
1256,47371,9
38059,44723,5
25406,40615,3
27098,29557,10
8027,32098,5
32602,44958,4
30878,34051,6
47062,31836,7
17333,37839,4
24044,37040,9
20280,15263,9
31529,27684,2
12269,49725,8
21649,18603,8
38019,10705,5
483,14119,8
1679,11653,6
3177,30103,10
17667,42883,10
41696,12766,2
12135,28957,5
31502,37099,0
29619,40856,10
13092,42652,10
35453,37238,8
23330,13622,8
48171,34513,10
20325,10150,9
26339,31975,3
31985,9973,9
28542,43714,8
7300,44401,10
14614,20550,10
3638,49675,5
6859,28654,6
40563,12314,1
3113,42863,6
8003,43804,6
18493,3388,5
20165,6288,10
33839,27264,10
23991,37891,8
37308,35820,6
46508,46046,9
29864,23289,4
4797,33213,10
37866,6408,10
20201,18108,6
9487,10367,3
25404,10007,10
35197,35836,10
4747,4906,9
20710,22590,6
27652,36431,2
40628,47186,9
2947,15889,9
15384,38716,10
7423,45467,7
33568,39504,3
40002,20784,5
39624,7958,4
32457,31778,9
5887,48788,8
45063,44491,1
39921,21337,8
17863,7080,9
37429,20240,6
11752,22876,10
14111,41713,7
28443,24447,8
8701,19068,9
10133,9615,5
41021,38054,9
49328,43561,6
38065,17293,8
39860,42726,4
17218,33840,7
12102,24456,8
46119,18372,8
29587,23431,10
36187,643,5
45804,22227,8
12194,22206,7
37642,33420,5
32011,24696,8
76,42224,2
49837,44525,3
4935,49345,6
20624,12878,3
3234,41997,3
46045,1431,10
15993,6963,6
19273,6082,2
16479,27901,6
28063,16225,5
10037,36738,7
49554,14906,8
10975,40769,1
45096,18333,9
43411,16698,6
3372,48474,9
48037,43879,9
1910,2111,6
3596,2003,7
913,25618,10
20803,925,9
22816,18353,8
15020,11688,10
11847,40178,10
42162,45920,8
18432,25380,10
43751,22637,9
14843,25794,10
1719,7566,7
21723,21971,8
15644,33645,9
45523,45171,9
27562,18893,8
28931,42835,8
32140,18372,7
19598,28145,8
39239,40450,8
23221,29028,9
33243,25967,6
29222,49500,1
47448,35000,3
18485,19721,5
23863,33374,10
9494,26258,7
47882,24824,9
14109,49569,7
14,47785,2
31182,8602,9
38259,46503,10
23474,30815,8
44060,23398,8
39325,11320,3
3320,45191,7
22955,45283,9
4210,25112,7
13145,25811,9
29981,47816,6
27670,39248,7
5087,12798,9
29330,27836,7
17361,7981,8
731,16217,3
16507,22883,9
3032,35386,9
29762,23305,7
10340,32035,2
16030,45690,3
6623,19465,10
17435,45017,7
43934,49017,8
1797,19989,7
4244,41126,9
17308,17153,5
34755,43315,6
10185,669,5
18723,14692,8
29915,21950,8
39091,889,8
16439,27146,8
2694,36153,7
19587,38878,10
40116,41965,6
34146,47269,10
43504,40915,8
267,18409,10
22933,19774,4
5223,7038,7
34826,40377,2
14141,11521,9
14074,8338,8
7458,35289,1
30926,46034,8
29050,35230,10
30897,39821,10
42534,17053,10
21546,41267,3
29380,11471,10
41864,19874,9
47704,25280,9
27468,12679,9
17971,22865,9
30168,16825,9
45638,33391,6
42277,26664,8
36680,16542,6
20066,23425,4
29127,2976,9
10066,28203,8
30088,16712,7
3412,34180,4
29899,27905,9
23997,12652,3
47829,28056,8
542,5901,9
29940,34768,7
6694,28428,9
8285,49336,8
16909,5927,2
10792,24290,8
30113,43591,9
12635,49882,3
5756,42513,3
32439,32876,7
33562,12230,6
20255,9778,10
8195,16544,5
3485,28537,8
23977,43549,3
7030,35813,7
26212,8284,9
33618,17840,9
14788,22385,10
48752,49962,10
17719,5471,10
27550,36823,7
37730,16832,8
35219,2275,9
11585,19831,8
2129,11412,5
49404,13128,7
32583,47971,6
20137,35870,9
11824,48664,5
43737,19123,8
24683,41144,10
21440,42618,6
33968,41686,9
15343,44744,8
6276,10464,7
38892,33530,10
154,20281,10
5702,14805,9
17469,7764,5
16905,14292,6
49425,27764,7
9734,18449,8
48922,874,6
45545,46668,7
19031,16364,7
45363,46377,3
45312,13950,4
33098,31537,10
6665,24460,9
38524,27838,7
1501,29452,7
45738,37384,9
15705,11058,8
43698,45021,8
23428,43309,8
46941,26148,8
8496,37040,10
2660,37532,5
40119,31637,7
28746,12899,8
23889,10219,10
11499,43960,9
18028,47281,5
46871,32807,1
31464,19598,7
17138,23931,6
30744,23289,6
18692,26828,10
26826,5498,7
30117,33725,2
36278,42309,8
41351,37244,9
36289,43257,7
8949,30509,8
36046,14589,3
45739,24930,10
25157,42440,3
25923,29610,5
26330,12472,6
19591,11330,8
3945,49353,10
41209,30835,5
30414,20051,10
29775,38197,9
11221,41936,5
36786,48845,2
19090,19924,1
26907,25065,2
11485,47867,9
44495,46158,3
48266,46008,10
17055,38649,10
41625,39160,5
30843,357,9
39414,32284,7
26090,20244,8
15371,38515,9
22799,20947,9
25561,19307,10
21751,15960,7
39032,28541,9
29961,10489,5
33217,17256,10
9307,38482,8
17160,10909,8
27512,29410,5
38025,1582,6
38424,31094,10
26912,48527,8
3959,17854,9
42662,24776,8
11805,6857,7
44145,33111,7
2652,46607,10
41633,42472,4
25766,33163,8
16284,45998,10
4713,41161,7
4273,11737,9
6528,49280,7
38955,17330,6
43848,43852,10
1165,25389,2
16710,4793,7
12548,14278,5
183,35934,9
45881,6386,8
43638,9340,10
14812,46539,2
17985,8653,6
43847,4082,0
1129,13778,5
10738,35436,9
18889,17709,0
13184,38162,0
13833,21554,1
44217,1947,8
40453,4027,8
44744,19415,2
3265,32743,10
36622,27131,10
16177,26507,3
7444,22981,5
27508,26698,9
17048,49338,1
30711,7391,1
41593,5448,9
43279,7537,9
12599,20686,8
2064,34006,10
2295,22475,7
35070,38543,9
37974,1932,6
33214,20147,3
10828,23239,10
34302,24119,3
34406,6034,4
11070,6292,8
11990,13798,9
7626,38113,8
19203,16861,3
1653,30809,5
48850,23120,5
7464,13353,7
24574,8614,7
36927,44859,8
33746,7850,10
18397,20899,4
45000,19592,10
10647,11364,5
17683,4239,7
6523,27289,8
17139,20659,4
37719,41173,5
12529,8934,10
11262,5442,4
5350,15575,10
29739,28070,10
35340,13707,5
26440,7003,9
24812,45870,10
28728,7409,6
36777,46360,10
46468,48393,5
16968,25230,10
48486,37581,10
32714,25274,10
26457,12814,3
7294,39270,7
21718,37179,10
26410,28531,7
11298,42525,8
16660,44536,8
24099,25249,5
26972,46445,6
6455,25305,7
27477,36453,5
9429,2322,9
30101,21281,1
20219,3141,9
33630,31046,10
25156,10947,3
49371,15108,9
5273,14834,7
26568,9759,10
12430,7255,10
26827,34002,6
2939,14282,2
31149,25537,6
10395,47990,10
34086,10500,1
39905,7278,8
10099,42452,9
31206,29825,9
3974,10349,8
16095,5381,9
32981,48594,8
3772,8844,8
34963,6591,6
7871,35301,10
34093,8395,7
47525,12457,8
3366,28132,9
6512,35035,10
30652,25822,8
40189,43415,9
30703,16352,8
11988,7801,6
17980,42581,7
41326,8509,9
26135,35685,10
35400,912,5
11786,7837,8
27048,20625,8
20105,31839,8
37440,19851,8
34572,3454,10
37338,45541,10
16174,11619,8
39162,46122,4
34255,47293,10
14749,17422,1
16232,14465,10
15374,3107,5
2389,47728,10
20396,17462,4
12700,38506,10
1819,37220,0
12639,18906,5
17829,49499,7
4269,49189,4
6069,9031,5
33750,11234,4
20804,38774,6
12979,11134,8
4556,7285,4
9530,30944,9
33514,24216,9
8978,23352,9
30482,33511,10
40572,11803,9
11566,34514,7
37942,16593,6
45370,34874,10
25718,31289,8
15418,38765,10
20621,21324,10
11691,28090,7
6253,3394,5
15412,38819,10
9976,4529,9
6135,30227,3
43674,37753,9
43709,47095,7
35251,7557,8
6659,38709,9
6291,2626,5
34164,29830,6
2274,29807,10
20722,42157,8
39338,3573,6
18674,7353,10
47084,399,6
36392,12314,10
32569,11930,10
42775,31257,10
45374,26046,9
16366,26265,5
44443,14314,8
36443,10488,7
1870,39863,10
46357,27713,8
17414,12695,10
9650,14763,10
821,27466,1
1641,15265,9
2538,43452,4
14204,44768,5
17967,23858,8
14898,33468,10
17188,32989,4
34154,25124,9
44152,7143,5
39852,11155,6
26625,46576,8
9093,20413,8
35838,45701,5
21551,41789,9
6817,8027,9
37722,41784,5
945,29182,7
35079,13579,9
3185,19505,7
28765,11895,10
44072,30734,8
8416,12030,10
1063,17907,9
2579,39805,10
9865,2633,9
38365,32665,8
34681,16387,5
33181,35327,8
38015,45426,7
41735,33432,9
24149,10838,6
40869,10603,7
34686,17337,7
17813,33529,10
34918,31036,10
11143,41618,6
26137,33550,10
38845,11657,1
39428,7129,9
23427,984,7
32703,44674,8
45457,41937,9
9765,45271,9
43975,40502,5
30635,30170,8
28699,27528,9
18010,36846,4
25127,38982,6
28259,4703,9
2573,8294,6
36497,17149,9
1285,15655,10
22288,984,0
26030,40463,8
45410,18196,7
31668,20955,4
7562,28068,8
19141,33863,9
41254,5520,10
6739,22942,8
30153,23364,9
17038,25003,4
7544,30813,9
28169,24733,5
23293,19969,0
24653,171,6
13893,5355,10
33843,13897,9
24169,33951,6
32427,41240,7
5723,23206,10
5256,16380,6
12158,13328,6
17788,11886,10
37911,38702,9
22695,23107,9
9412,44663,10
15281,30764,10
28381,31567,8
33765,18393,9
35811,15903,2
10134,20100,3
28922,16881,10
20446,45763,4
45872,42065,7
4201,38723,7
38447,34889,8
49926,4284,3
30137,2421,9
47610,6407,7
42621,3659,9
44147,39901,10
39061,27006,9
10865,35,8
14185,24179,10
37517,23065,8
8616,36571,8
47825,14807,7
33322,8974,10
37798,40418,2
20298,19848,7
2054,43952,10
48993,40326,6
43673,24524,9
8362,33634,8
48247,44422,8
21769,39505,1
11825,11361,9
16194,47367,10
42870,2112,9
36791,23629,9
14375,20545,9
46831,28695,10
7162,27537,5
9813,14200,9
6773,28865,7
42053,17542,6
3591,29477,3
21948,15337,8
22698,49556,9
38193,26357,5
49467,10365,4
16448,28651,6
1824,28295,5
20313,35671,2
2017,26538,7
792,4960,9
16218,17504,6
43664,15050,9
11580,45598,10
7338,23691,2
8206,26598,7
10808,38411,9
29506,37711,6
2640,40965,9
49633,24272,10
23124,33808,5
39931,14895,10
32377,16012,10
12587,39585,10
4476,31570,3
9533,11620,6
40355,16961,6
48312,11559,8
600,22337,9
18309,1293,8
9001,25289,9
19523,33027,8
12935,28022,8
2211,42726,7
43902,43045,3
14224,38910,10
15228,36511,5
43134,2575,7
12186,43095,9
1410,21171,10
32523,13082,4
40798,37705,6
33760,26878,6
19392,27283,8
4749,9227,1
7245,43249,10
49528,49071,7
39256,44574,9
49078,47394,5
39581,13999,6
48526,43803,5
6268,48902,5
20690,49244,8
28058,43715,10
15406,12311,10
11538,44161,9
4246,1894,5
19580,46050,9
8836,22491,3
9648,48935,6
36228,49649,9
11154,31136,8
8883,40261,10
46270,14005,10
15701,15230,10
33391,22564,8
37396,4962,8
39114,40974,6
44300,46690,8
12264,21972,1
172,10068,10
22603,19412,9
22773,5507,9
14937,12193,0
37310,43254,8
958,6941,10
11908,3041,9
41563,40982,10
15654,46291,10
37150,41286,9
43247,45867,2
25518,39432,8
19032,7522,10
43602,17609,8
2131,604,6
29385,47868,5
49242,45362,9
12472,35001,5
34185,32200,9
26066,34064,5
49738,37997,8
29814,41821,6
18712,25514,8
31629,1812,10
38457,41374,9
34222,23522,9
15153,39920,9
30132,37624,6
26146,2615,2
31643,43477,9
12044,18718,3
13454,45375,2
12634,47236,2
16438,19063,7
39876,31361,8
16112,1317,8
35470,44401,8
23160,29787,6
34155,12813,9
16533,30320,5
402,43714,5
875,29766,9
13457,19709,5
42289,49059,9
43430,21992,6
28921,35504,10
4996,41053,6
38225,4252,5
17301,47900,5
36470,5193,8
17189,5396,6
20441,21474,3
24881,15315,7
27215,8864,4
16557,1034,9
22036,22213,2
47303,41968,10
40089,39879,10
21173,21176,4
10591,33265,10
24857,40280,8
20367,392,9
40157,26704,10
14601,26165,10
35696,21527,9
21732,36802,10
24264,3272,4
21586,41507,3
31493,16556,5
48874,43517,10
21339,2085,6
31309,19080,9
47342,4249,8
4355,41901,10
45244,16441,10
40316,22894,7
40741,38974,7
39708,14103,6
44202,34197,8
22609,40936,8
38046,17693,9
46726,45760,0
10486,47830,9
45222,30921,9
8784,33128,9
44818,20739,9
13554,41260,10
9138,47367,8
47402,15716,8
46913,26500,8
775,36071,6
41616,25977,6
448,49805,4
42340,27791,8
10669,32187,2
28549,2684,8
5693,41066,10
34438,10470,8
47924,2354,4
11629,45911,7
44121,7603,1
32795,27365,5
43196,367,9
426,4451,9
12713,14740,9
43706,26496,8
40141,2086,7
5939,42362,5
23748,37881,10
49421,45829,9
20502,23903,7
25122,699,7
22645,10260,7
21989,38932,10
36081,16955,10
12840,44700,9
9290,27951,9
2670,16526,6
36527,43449,8
37608,39367,9
42278,13688,6
38609,2479,8
2758,13127,8
9281,2009,6
31088,7597,9
26666,10024,10
42014,37856,2
39967,9374,8
15239,12136,10
49682,48353,10
44341,43711,8
106,44594,10
32201,43624,9
21175,45763,9
41243,46291,6
18603,20443,1
26933,26338,7
40731,36397,7
47355,10366,9
15278,17657,8
15319,31032,10
8707,20436,4
9485,5471,3
26280,33539,10
5003,49325,10
5410,34159,9
38848,21541,9
5541,38859,3
36171,35310,9
20882,16299,9
44416,8235,7
6504,20326,8
29344,6454,9
40387,28746,7
29159,6340,10
27647,49650,10
26530,37076,10
19836,32385,6
38421,39944,6
11940,49475,10
38371,38078,8
5633,20094,9
47806,32809,9
14051,35951,10
30658,21583,9
1796,21331,6
5093,13044,9
22993,37118,10
47344,47480,0
15292,43277,10
7966,43586,9
45787,7116,10
391,36564,2
3946,17006,9
3308,25943,8
42204,29937,7
13499,31853,10
39729,33963,7
22956,25683,3
12546,22707,3
9538,2531,10
25473,6234,10
38983,19250,6
17192,23733,8
28706,31717,8
8286,2042,10
5520,10442,7
986,33238,6
5945,46781,8
8192,33526,5
5058,38463,2
44514,7619,10
30629,11588,9
34668,22345,10
13625,18470,6
45350,10788,9
38616,7044,9
24223,22013,8
9008,3822,9
25410,48514,8
35329,36665,7
23041,22938,2
14849,2737,5
14652,12745,6
13262,39196,6
37992,41401,5
43054,10806,6
11989,11735,9
23328,11135,9
46774,40290,10
30995,27152,9
32211,18770,9
33834,15574,8
25888,23835,8
18044,49415,10
42816,17539,4
10188,16956,5
32464,38573,6
45376,15175,7
37950,34680,2
3150,43736,9
4898,42850,8
45822,22885,7
8699,19714,7
27836,42713,2
40238,27384,6
36374,7802,7
5589,44449,9
29766,17210,6
30289,45799,8
15844,39463,9
12685,22177,8
34743,26587,10
15926,8327,8
28750,42230,9
3454,16209,8
33620,33024,3
22359,47716,9
36309,30073,6
31912,49953,7
24700,107,10
40749,22430,2
13534,37384,8
8313,20852,9
7453,15637,8
37844,18250,6
9601,40348,9
3741,3664,10
25549,1853,9
39386,11949,7
19936,31616,6
21370,26425,9
4868,17802,4
15456,41294,6
24539,35411,9
35432,1554,4
35595,13952,3
35849,21365,9
20471,19867,5
20903,23861,8
6521,26535,2
34876,8515,9
37846,24512,7
2372,25668,10
12821,11422,5
25374,40847,8
20048,44249,10
31079,21954,0
12224,46057,8
41745,40513,4
13879,14251,8
22488,49994,7
13293,40964,8
23525,48288,6
24744,45516,5
46170,42752,6
36126,216,5
11068,40219,10
46427,47725,6
47187,36035,10
45007,18792,10
48673,22767,9
22431,37443,8
37553,9822,9
14975,11251,10
45650,3434,1
345,3595,6
14818,3592,10
4978,28787,3
3141,14700,9
12100,5553,9
6323,13634,8
6674,45920,6
40581,2561,2
28623,12057,8
19549,48892,7
26016,12602,9
17570,5585,9
33917,33299,6
18857,16954,10
21650,23775,9
20064,13580,6
45471,117,3
48163,28559,5
47302,44522,5
30725,19447,8
6861,1983,9
313,17381,9
34886,29812,10
12394,592,7
42015,14500,7
4603,6251,5
39569,4504,10
43303,19100,6
18165,1946,8
14075,30749,9
38575,34387,10
6147,40550,10
34490,49151,6
31942,17411,9
32707,4250,8
37895,22355,10
3470,2854,2
38813,5525,9
2932,4694,4
36373,3268,7
36980,30455,6
19883,13857,5
4501,45725,10
42684,25335,9
2367,11951,10
48920,17964,1
26491,18926,8
22934,5656,10
38862,20253,8
10514,20956,6
13912,11521,8
18423,23836,7
12234,16101,10
5675,3928,9
48186,21409,10
9086,15471,7
40783,10602,8
37402,36431,7
11979,5251,10
39110,35765,7
36273,28511,9
22655,49338,10
44117,6040,10
17774,6237,9
19418,17325,8
9579,4096,3
9831,11758,7
22731,45661,4
47617,8969,9
26259,43249,10
4016,32581,5
33773,37294,9
6168,34225,10
13720,1211,10
28457,14881,2
14367,12414,3
46290,15003,8
47362,27472,9
38583,10700,4
5788,17044,10
7738,32809,7
40781,33377,10
1956,46947,0
32261,21735,8
10060,5846,10
40897,46976,5
10337,45332,9
40919,47357,9
24627,42432,3
18979,22337,7
28685,17780,7
32628,23191,9
41508,35116,7
47454,43624,6
35915,23265,8
34274,12610,9
10913,49146,10
594,28099,9
31239,34775,7
11200,38712,4
49598,29719,5
36250,35269,10
8632,39840,4
32829,2342,6
26381,34964,7
26994,22371,9
13433,29069,2
43396,49789,9
38068,7861,5
14027,14034,4
26412,7451,3
32487,41808,9
10255,49078,9
13009,24668,8
9860,21154,9
46750,41750,7
49286,22802,8
20277,7821,8
24710,32973,3
20943,21372,9
1681,42583,3
32060,35908,6
31408,19584,7
6580,4979,9
39486,49401,10
14207,44999,9
19241,15414,9
45584,14090,7
34104,22644,10
25226,5381,10
32681,32989,9
11342,1114,8
28268,3535,7
6600,49067,9
29147,30639,7
26202,36726,5
38305,12895,4
30412,15917,10
44289,39977,9
20443,14893,9
42535,43293,4
30246,20524,8
30076,30962,5
18063,19213,8
13319,36831,8
14369,13900,9
49427,12797,7
23443,5228,7
26150,23303,6
14151,44679,10
22041,38461,9
44162,39849,4
18286,36947,2
25942,17619,6
32622,13154,9
33029,22268,8
25448,21724,10
27755,39516,8
47383,14408,7
40715,34523,8
28737,35963,9
36826,20347,9
40447,28835,3
23754,43358,9
437,1539,7
15104,10922,9
5136,10221,9
809,43368,6
8702,38664,10
29674,11547,6
21057,14422,6
25063,23971,9
6088,39708,9
20817,7797,9
7879,11004,3
899,22956,6
49539,2772,10
6987,40666,9
20963,35042,9
32860,44205,9
40546,13165,10
22459,13634,7
41349,45190,9
35213,7971,7
8928,24390,10
35907,37565,2
34719,14038,9
42024,2905,6
37714,21539,3
49364,13478,10
10814,6362,8
28808,16971,10
49466,33687,9
39721,23321,9
9923,16942,6
27126,39403,9
12104,10921,9
40257,19145,4
15669,16927,4
18412,48907,6
22785,23183,6
44648,34556,4
29647,41553,6
45876,3960,10
42891,28325,2
45548,23034,8
19448,49535,7
38965,20546,10
4568,43081,9
26650,46487,10
5686,42971,9
35295,34323,10
18426,45494,3
23766,29636,9
49531,12436,8
31959,48670,8
49504,2374,2
44059,12383,8
23271,48218,7
38017,30104,8
15610,6586,9
9932,3812,6
18048,47839,9
20754,17072,6
2957,31584,6
24554,17412,10
1186,18546,8
46233,397,9
41917,21269,7
15805,23042,10
30535,8488,7
23370,14005,4
8731,18148,6
8300,44967,9
30591,17494,8
40727,48267,8
48126,1955,6
17937,25618,10
11953,48835,8
18187,15566,9
4746,48043,6
9583,26686,2
47986,15050,9
23594,24481,9
36238,5717,10
35902,7986,4
35051,33841,3
32907,8704,9
6283,9064,9
25365,16058,10
6542,21972,10
9672,23192,9
30457,12237,10
6087,19999,9
20708,20433,9
28438,15596,8
24250,35319,9
3809,36440,0
3603,20517,2
10664,14704,3
18885,17834,10
28932,18157,7
28595,46236,9
